,bhk,type,area,region,Price_in_Lakhs
8430,4,Independent House,5000.0,Thane West,1200.0
8437,4,Apartment,2100.0,Thane West,459.0
8443,4,Apartment,2036.0,Thane West,450.0
8459,4,Apartment,2036.0,Thane West,450.0
8463,4,Apartment,2036.0,Thane West,450.0
8464,4,Apartment,2100.0,Thane West,459.0
8468,4,Apartment,2100.0,Thane West,459.0
8469,4,Apartment,2100.0,Thane West,459.0
8474,4,Apartment,1950.0,Thane West,425.0
8475,4,Apartment,2083.0,Thane West,450.0
8477,1,Apartment,429.0,Thane West,82.0
8478,1,Apartment,429.0,Thane West,82.0
8481,1,Apartment,429.0,Thane West,82.0
8482,1,Apartment,429.0,Thane West,82.0
8485,3,Independent House,3280.0,Thane West,700.0
8490,4,Independent House,5000.0,Thane West,1200.0
8493,3,Independent House,3280.0,Thane West,700.0
8496,4,Apartment,2650.0,Thane West,575.0
8508,4,Apartment,2036.0,Thane West,450.0
8511,4,Apartment,2036.0,Thane West,450.0
8527,3,Apartment,1150.0,Thane West,270.0
8542,4,Apartment,2036.0,Thane West,450.0
8549,4,Apartment,2036.0,Thane West,450.0
8550,4,Apartment,2036.0,Thane West,450.0
8576,3,Apartment,1026.0,Thane West,250.0
8577,3,Apartment,1026.0,Thane West,250.0
8578,2,Apartment,811.0,Thane West,189.0
8579,2,Apartment,811.0,Thane West,189.0
8580,3,Apartment,1026.0,Thane West,250.0
8581,3,Apartment,1026.0,Thane West,250.0
8582,2,Apartment,811.0,Thane West,189.0
8583,2,Apartment,811.0,Thane West,189.0
8584,4,Apartment,1842.0,Thane West,566.0
8585,4,Apartment,1842.0,Thane West,566.0
8589,5,Villa,6500.0,Thane West,1500.0
8591,4,Apartment,2650.0,Thane West,575.0
8593,4,Apartment,2645.0,Thane West,575.0
8599,3,Independent House,3280.0,Thane West,700.0
8600,4,Villa,5000.0,Thane West,1200.0
8601,4,Apartment,2645.0,Thane West,575.0
8602,5,Villa,6500.0,Thane West,1500.0
8607,5,Villa,6500.0,Thane West,1500.0
8610,3,Apartment,1400.0,Thane West,300.0
8612,4,Villa,5000.0,Thane West,1200.0
8616,4,Apartment,2036.0,Thane West,450.0
8626,3,Apartment,1150.0,Thane West,270.0
8639,4,Apartment,2036.0,Thane West,450.0
8648,4,Apartment,2036.0,Thane West,450.0
8659,4,Apartment,2100.0,Thane West,459.0
8660,4,Apartment,2200.0,Thane West,575.0
8661,4,Apartment,2200.0,Thane West,575.0
8662,5,Villa,6500.0,Thane West,1500.0
8664,4,Villa,5000.0,Thane West,1200.0
8668,4,Apartment,2036.0,Thane West,475.0
8674,4,Apartment,2100.0,Thane West,459.0
8678,4,Apartment,2100.0,Thane West,459.0
8682,3,Apartment,1400.0,Thane West,300.0
8684,4,Villa,5000.0,Thane West,1200.0
8698,4,Apartment,2645.0,Thane West,600.0
8701,3,Villa,3280.0,Thane West,700.0
8702,4,Villa,6500.0,Thane West,1500.0
8704,4,Apartment,2645.0,Thane West,600.0
8709,1,Apartment,1500.0,Thane West,335.0
8710,3,Apartment,1400.0,Thane West,300.0
8711,4,Villa,5000.0,Thane West,1200.0
8716,3,Villa,3280.0,Thane West,700.0
8718,4,Apartment,2645.0,Thane West,600.0
8719,5,Villa,6500.0,Thane West,1500.0
8729,3,Apartment,1600.0,Thane West,1650.0
8730,4,Apartment,2036.0,Thane West,450.0
8731,4,Apartment,2036.0,Thane West,450.0
8744,3,Apartment,1650.0,Thane West,1900.0
8756,4,Apartment,2645.0,Thane West,575.0
8791,4,Apartment,2650.0,Thane West,575.0
8793,4,Apartment,2650.0,Thane West,575.0
8796,3,Apartment,3280.0,Thane West,700.0
8797,3,Apartment,3280.0,Thane West,700.0
8818,3,Apartment,1400.0,Thane West,300.0
8819,4,Villa,5000.0,Thane West,1200.0
8826,4,Apartment,2036.0,Thane West,450.0
8830,4,Apartment,2036.0,Thane West,450.0
8835,4,Apartment,2036.0,Thane West,450.0
8844,3,Villa,3280.0,Thane West,700.0
8846,3,Apartment,1400.0,Thane West,300.0
8848,4,Apartment,2645.0,Thane West,600.0
8849,1,Apartment,429.0,Thane West,82.0
8851,1,Apartment,429.0,Thane West,82.0
8853,1,Apartment,429.0,Thane West,82.0
8854,1,Apartment,429.0,Thane West,82.0
8857,4,Apartment,2645.0,Thane West,575.0
8858,4,Villa,5000.0,Thane West,1200.0
8862,4,Villa,5000.0,Thane West,1200.0
8863,3,Apartment,1400.0,Thane West,300.0
8865,5,Villa,6500.0,Thane West,1500.0
8866,3,Apartment,1400.0,Thane West,300.0
8868,4,Villa,5600.0,Thane West,1200.0
8882,5,Villa,6500.0,Thane West,1500.0
8884,4,Apartment,2645.0,Thane West,600.0
8885,4,Apartment,2036.0,Thane West,450.0
8886,4,Apartment,2036.0,Thane West,450.0
8889,4,Apartment,2036.0,Thane West,450.0
8892,3,Villa,3280.0,Thane West,700.0
8894,4,Villa,5000.0,Thane West,1200.0
8895,3,Villa,2700.0,Thane West,700.0
8900,5,Villa,6500.0,Thane West,1500.0
8903,4,Apartment,2645.0,Thane West,575.0
8905,4,Villa,5000.0,Thane West,1200.0
8906,5,Villa,6500.0,Thane West,1500.0
8907,3,Apartment,1400.0,Thane West,300.0
8908,4,Apartment,2645.0,Thane West,600.0
8909,2,Apartment,769.0,Thane West,164.0
8910,4,Apartment,1717.0,Thane West,401.0
8911,2,Apartment,1089.0,Thane West,248.0
8912,4,Apartment,1998.0,Thane West,466.0
8913,3,Apartment,1333.0,Thane West,312.0
8914,4,Apartment,2036.0,Thane West,450.0
8915,4,Apartment,2036.0,Thane West,450.0
8927,3,Villa,3280.0,Thane West,700.0
8936,3,Apartment,1400.0,Thane West,300.0
8941,3,Villa,3280.0,Thane West,700.0
8946,3,Apartment,1400.0,Thane West,300.0
8947,4,Apartment,2036.0,Thane West,450.0
8948,4,Apartment,2650.0,Thane West,675.0
8951,4,Apartment,2645.0,Thane West,600.0
8952,4,Villa,5500.0,Thane West,1500.0
8954,4,Villa,5000.0,Thane West,1200.0
8960,3,Villa,3280.0,Thane West,700.0
8963,3,Apartment,1400.0,Thane West,300.0
8965,4,Apartment,2100.0,Thane West,459.0
8966,4,Apartment,2036.0,Thane West,450.0
8971,3,Villa,3280.0,Thane West,700.0
8975,4,Apartment,2645.0,Thane West,575.0
8979,3,Villa,3280.0,Thane West,700.0
8986,2,Apartment,753.0,Thane West,170.0
8987,1,Apartment,495.0,Thane West,110.0
8988,2,Apartment,818.0,Thane West,182.0
8989,2,Apartment,659.0,Thane West,146.0
8990,2,Apartment,645.0,Thane West,146.0
8991,2,Apartment,764.0,Thane West,179.0
8992,1,Apartment,505.0,Thane West,132.0
8993,4,Apartment,1498.0,Thane West,411.0
8994,3,Apartment,1140.0,Thane West,318.0
8996,2,Apartment,825.0,Thane West,240.0
8997,2,Apartment,696.0,Thane West,200.0
8998,3,Apartment,931.0,Thane West,250.0
8999,3,Villa,3280.0,Thane West,700.0
9006,1,Studio Apartment,317.0,Thane West,63.0
9008,1,Apartment,401.0,Thane West,81.9
9009,3,Apartment,1283.0,Thane West,350.0
9010,2,Apartment,798.0,Thane West,224.0
9011,2,Apartment,746.0,Thane West,210.0
9012,3,Apartment,1427.0,Thane West,390.0
9013,3,Apartment,1029.0,Thane West,287.0
9014,2,Apartment,635.0,Thane West,178.0
9015,2,Apartment,716.0,Thane West,180.0
9016,2,Apartment,601.0,Thane West,168.0
9017,3,Apartment,1037.0,Thane West,290.0
9018,2,Apartment,623.0,Thane West,175.0
9019,3,Villa,3280.0,Thane West,700.0
9020,4,Apartment,2645.0,Thane West,575.0
9022,3,Apartment,1750.0,Thane West,395.0
9026,3,Apartment,1825.0,Thane West,400.0
9028,4,Apartment,2645.0,Thane West,575.0
9029,2,Apartment,644.0,Thane West,154.0
9030,2,Apartment,635.0,Thane West,155.0
9031,3,Apartment,1825.0,Thane West,400.0
9034,3,Apartment,1750.0,Thane West,395.0
9035,3,Apartment,1825.0,Thane West,400.0
9036,3,Apartment,1750.0,Thane West,395.0
9037,3,Apartment,1825.0,Thane West,400.0
9041,2,Apartment,811.0,Thane West,200.0
9043,2,Apartment,811.0,Thane West,200.0
9044,4,Apartment,1842.0,Thane West,550.0
9045,4,Apartment,1842.0,Thane West,550.0
9046,1,Apartment,340.0,Thane West,64.34
9048,3,Apartment,1750.0,Thane West,395.0
9051,2,Apartment,1010.0,Thane West,215.0
9057,3,Apartment,904.0,Thane West,210.0
9058,2,Apartment,615.0,Thane West,137.0
9068,2,Apartment,706.0,Thane West,166.0
9069,3,Apartment,1091.0,Thane West,280.0
9070,2,Apartment,762.0,Thane West,181.0
9071,1,Apartment,368.0,Thane West,74.59
9078,1,Apartment,414.0,Thane West,79.29
9079,1,Apartment,366.0,Thane West,70.12
9080,2,Apartment,610.0,Thane West,131.0
9081,2,Apartment,609.0,Thane West,130.0
9082,1,Apartment,457.0,Thane West,87.53
9091,4,Apartment,1753.0,Thane West,396.0
9100,1,Apartment,401.0,Thane West,81.9
9105,3,Apartment,904.0,Thane West,220.0
9106,4,Apartment,1753.0,Thane West,396.0
9113,1,Apartment,438.0,Thane West,159.0
9119,2,Apartment,653.0,Thane West,140.0
9120,1,Apartment,424.0,Thane West,94.0
9129,2,Apartment,618.0,Thane West,148.0
9130,3,Apartment,981.0,Thane West,235.0
9136,1,Apartment,417.0,Thane West,76.8
9137,1,Apartment,366.0,Thane West,68.0
9139,1,Apartment,371.0,Thane West,86.81
9140,1,Apartment,335.0,Thane West,76.0
9141,1,Apartment,350.0,Thane West,76.0
9142,2,Apartment,615.0,Thane West,137.0
9151,4,Apartment,1498.0,Thane West,411.0
9152,3,Apartment,1140.0,Thane West,318.0
9154,2,Apartment,825.0,Thane West,240.0
9155,2,Apartment,696.0,Thane West,200.0
9156,3,Apartment,931.0,Thane West,250.0
9158,2,Apartment,647.0,Thane West,158.0
9160,2,Apartment,700.0,Thane West,147.0
9161,1,Apartment,429.0,Thane West,82.0
9171,2,Apartment,615.0,Thane West,137.0
9172,3,Apartment,1228.0,Thane West,273.0
9173,1,Apartment,471.0,Thane West,114.0
9174,3,Apartment,904.0,Thane West,220.0
9175,3,Apartment,1433.0,Thane West,363.0
9176,3,Apartment,1089.0,Thane West,280.0
9177,2,Apartment,706.0,Thane West,166.0
9178,3,Apartment,1091.0,Thane West,280.0
9179,2,Apartment,762.0,Thane West,177.0
9180,1,Apartment,690.0,Titwala,35.4
9181,1,Apartment,690.0,Titwala,35.5
9182,1,Apartment,684.0,Titwala,34.5
9183,1,Apartment,670.0,Titwala,34.5
9184,1,Apartment,476.0,Titwala,32.0
9186,1,Apartment,618.0,Titwala,33.0
9187,1,Apartment,433.0,Titwala,27.0
9188,1,Apartment,618.0,Titwala,33.0
9189,1,Apartment,476.0,Titwala,33.0
9190,1,Apartment,454.0,Titwala,27.0
9191,3,Apartment,1285.0,Ulhasnagar,180.0
9192,3,Apartment,1266.0,Ulhasnagar,172.0
9193,2,Apartment,964.0,Ulhasnagar,119.0
9194,2,Apartment,955.0,Ulhasnagar,106.0
9195,3,Apartment,1285.0,Ulhasnagar,140.0
9196,1,Apartment,450.0,Ulwe,54.99
9197,1,Apartment,512.0,Ulwe,65.0
9208,1,Apartment,312.0,Ulwe,57.1
9209,1,Apartment,312.0,Ulwe,57.1
9210,1,Apartment,312.0,Ulwe,57.1
9211,1,Apartment,312.0,Ulwe,57.1
9212,1,Apartment,311.0,Ulwe,57.0
9213,1,Apartment,311.0,Ulwe,57.0
9230,1,Apartment,510.0,Ulwe,75.0
9232,1,Apartment,590.0,Ulwe,65.0
9233,1,Apartment,610.0,Ulwe,63.0
9239,1,Apartment,610.0,Ulwe,65.0
9244,3,Apartment,1027.0,Ulwe,125.0
9245,2,Apartment,691.0,Ulwe,114.0
9246,3,Apartment,927.0,Ulwe,175.0
9247,2,Apartment,607.0,Ulwe,110.0
9253,2,Apartment,1000.0,Ulwe,180.0
9259,1,Apartment,861.0,Ulwe,90.0
9260,3,Apartment,1200.0,Ulwe,500.0
9266,1,Independent House,1000.0,Ulwe,170.0
9267,3,Apartment,1539.0,Ulwe,210.0
9268,1,Apartment,650.0,Ulwe,70.0
9269,1,Apartment,450.0,Ulwe,52.99
9270,5,Apartment,3000.0,Ulwe,325.0
9272,1,Apartment,500.0,Ulwe,51.0
9273,1,Apartment,700.0,Ulwe,85.0
9274,1,Apartment,349.0,Ulwe,51.0
9275,1,Apartment,385.0,Ulwe,58.0
9277,1,Apartment,309.0,Ulwe,64.89
9278,1,Apartment,338.0,Ulwe,68.49
9279,1,Apartment,302.0,Ulwe,64.99
9280,3,Apartment,1021.0,Ulwe,160.0
9281,2,Apartment,627.0,Ulwe,105.0
9282,1,Apartment,318.0,Ulwe,60.0
9284,1,Apartment,470.0,Ulwe,56.0
9286,1,Apartment,404.0,Umroli,16.2
9287,1,Apartment,404.0,Umroli,16.2
9288,1,Apartment,518.0,Umroli,21.5
9289,1,Apartment,450.0,Vangani,89.0
9290,1,Apartment,557.0,Vasai,58.5
9291,1,Apartment,477.0,Vasai,51.0
9297,2,Apartment,749.0,Vasai,79.89
9299,3,Villa,1300.0,Vasai,160.0
9301,1,Apartment,308.0,Vasai,33.36
9302,1,Apartment,377.0,Vasai,38.3
9303,1,Apartment,375.0,Vasai,38.29
9304,1,Apartment,420.0,Vasai,38.33
9305,2,Apartment,1050.0,Vasai,197.0
9306,2,Apartment,1050.0,Vasai,197.0
9307,1,Apartment,357.0,Vasai,38.0
9308,1,Apartment,357.0,Vasai,38.0
9309,1,Apartment,357.0,Vasai,38.0
9310,1,Apartment,357.0,Vasai,38.0
9311,1,Apartment,420.0,Vasai,38.33
9312,1,Apartment,336.0,Vasai,44.0
9313,1,Apartment,317.0,Vasai,41.0
9314,1,Apartment,304.0,Vasai,40.0
9315,1,Apartment,362.0,Vasai,34.0
9316,1,Apartment,368.0,Vasai,35.0
9317,1,Apartment,357.0,Vasai,33.0
9319,1,Apartment,378.0,Vasai,34.98
9320,1,Apartment,343.0,Vasai,32.63
9321,1,Apartment,359.0,Vasai,35.45
9322,1,Apartment,369.0,Vasai,37.74
9323,1,Apartment,366.0,Vasai,37.99
9324,1,Apartment,365.0,Vasai,35.7
9325,1,Apartment,377.0,Vasai,38.3
9326,1,Apartment,375.0,Vasai,38.29
9327,1,Apartment,645.0,Vasai,60.0
9328,2,Apartment,619.0,Vasai,76.0
9329,2,Apartment,619.0,Vasai,76.0
9330,2,Apartment,619.0,Vasai,76.0
9331,2,Apartment,619.0,Vasai,76.0
9332,2,Apartment,643.0,Vasai,77.0
9333,2,Apartment,643.0,Vasai,77.0
9334,1,Apartment,443.0,Vasai,57.0
9335,1,Apartment,443.0,Vasai,57.0
9338,2,Apartment,619.0,Vasai,76.0
9339,2,Apartment,643.0,Vasai,77.0
9340,1,Apartment,443.0,Vasai,57.0
9341,2,Apartment,619.0,Vasai,76.0
9342,2,Apartment,643.0,Vasai,77.0
9343,1,Apartment,443.0,Vasai,57.0
9344,3,Apartment,1575.0,Vasai,339.0
9346,1,Apartment,358.0,Vasai,32.99
9347,1,Apartment,359.0,Vasai,35.45
9348,1,Apartment,369.0,Vasai,37.74
9349,1,Apartment,366.0,Vasai,37.99
9350,1,Apartment,365.0,Vasai,35.7
9351,2,Apartment,675.0,Vasai east,50.0
9352,3,Apartment,1300.0,Vashi,360.0
9353,2,Apartment,620.0,Vashi,160.0
9354,3,Apartment,937.0,Vashi,450.0
9355,1,Apartment,316.0,Vashi,90.0
9356,2,Apartment,726.0,Vashi,300.0
9357,2,Apartment,1020.0,Vashi,245.0
9358,1,Apartment,650.0,Vashi,170.0
9359,3,Apartment,985.0,Vashi,324.0
9360,2,Apartment,750.0,Vashi,238.0
9361,1,Apartment,379.0,Vasind,23.49
9362,1,Apartment,400.0,Vasind,20.0
9363,2,Apartment,975.0,Vichumbe,72.0
9364,4,Apartment,2000.0,Vikhroli,950.0
9365,4,Apartment,1300.0,Vikhroli,550.0
9368,3,Apartment,1319.0,Vikhroli,532.0
9369,1,Studio Apartment,750.0,Vikhroli,195.0
9370,2,Apartment,880.0,Vikhroli,315.0
9371,1,Apartment,590.0,Vikhroli,172.0
9372,3,Apartment,1225.0,Vikhroli,450.0
9373,3,Apartment,1175.0,Vikhroli,500.0
9374,2,Apartment,880.0,Vikhroli,310.0
9375,1,Apartment,640.0,Vikhroli,173.0
9376,1,Apartment,600.0,Vikhroli,171.0
9377,1,Apartment,640.0,Vikhroli,170.0
9378,1,Apartment,590.0,Vikhroli,165.0
9379,2,Apartment,1200.0,Vikhroli,386.0
9380,4,Apartment,2250.0,Vikhroli,940.0
9382,1,Apartment,750.0,Vikhroli,199.0
9383,1,Apartment,699.0,Vikhroli,198.0
9384,2,Apartment,1200.0,Vikhroli,388.0
9386,1,Apartment,600.0,Vikhroli,167.0
9387,4,Apartment,2338.0,Vikhroli,980.0
9388,1,Apartment,700.0,Vikhroli,197.0
9389,3,Apartment,2338.0,Vikhroli,1010.0
9390,1,Apartment,483.0,Vikhroli,199.0
9393,4,Apartment,1958.0,Vikhroli,950.0
9394,2,Apartment,956.0,Vikhroli,308.0
9395,1,Apartment,598.0,Vikhroli,168.0
9396,1,Apartment,646.0,Vikhroli,175.0
9398,2,Apartment,976.0,Vikhroli,350.0
9399,3,Apartment,2700.0,Vikhroli,1011.0
9403,3,Apartment,1051.0,Vikhroli,316.0
9404,3,Apartment,1051.0,Vikhroli,316.0
9405,1,Apartment,465.0,Vikhroli,140.0
9406,1,Apartment,465.0,Vikhroli,140.0
9411,1,Apartment,650.0,Vikhroli,200.0
9413,1,Apartment,482.0,Vikhroli,195.0
9414,5,Apartment,3520.0,Vikhroli,1400.0
9415,1,Apartment,400.0,Vikhroli,100.0
9416,3,Apartment,1270.0,Vikhroli,423.0
9417,3,Apartment,1500.0,Vikhroli,455.0
9420,4,Apartment,2050.0,Vikhroli,800.0
9424,1,Apartment,515.0,Vikhroli,131.0
9433,1,Apartment,480.0,Vikhroli,183.0
9434,1,Apartment,503.0,Vikhroli,191.0
9435,1,Apartment,476.0,Vikhroli,185.0
9436,1,Apartment,495.0,Vikhroli,210.0
9437,2,Apartment,794.0,Vikhroli,283.0
9438,2,Apartment,922.0,Vikhroli,330.0
9439,3,Apartment,1092.0,Vikhroli,436.0
9440,3,Apartment,1122.0,Vikhroli,426.0
9441,3,Apartment,961.0,Vikhroli,430.0
9442,3,Apartment,1136.0,Vikhroli,469.0
9443,2,Apartment,850.0,Vikhroli,280.0
9444,2,Apartment,767.0,Vikhroli,295.0
9445,3,Apartment,1092.0,Vikhroli,425.0
9446,3,Apartment,1208.0,Vikhroli,600.0
9447,1,Apartment,355.0,Vikhroli,88.75
9452,1,Apartment,515.0,Vikhroli,131.0
9455,1,Apartment,515.0,Vikhroli,131.0
9457,1,Apartment,456.0,Vikhroli,125.0
9460,4,Apartment,3600.0,Ville Parle East,1400.0
9461,2,Apartment,702.0,Ville Parle East,315.0
9462,2,Apartment,746.0,Ville Parle East,335.0
9463,1,Apartment,488.0,Ville Parle East,219.0
9464,3,Apartment,1200.0,Ville Parle East,600.0
9465,3,Apartment,1000.0,Ville Parle East,450.0
9466,5,Apartment,2381.0,Ville Parle East,1188.0
9467,3,Apartment,1112.0,Ville Parle East,564.0
9468,3,Apartment,1166.0,Ville Parle East,589.0
9469,4,Apartment,2337.0,Ville Parle East,1166.0
9470,3,Apartment,942.0,Ville Parle East,454.0
9471,2,Apartment,751.0,Ville Parle East,283.0
9472,2,Apartment,709.0,Ville Parle East,299.0
9473,1,Apartment,400.0,Ville Parle East,170.0
9474,1,Apartment,400.0,Ville Parle East,160.0
9475,2,Apartment,704.0,Ville Parle East,350.0
9476,4,Apartment,2400.0,Ville Parle West,1200.0
9477,3,Apartment,1250.0,Ville Parle West,700.0
9478,2,Apartment,986.0,Ville Parle West,475.0
9479,3,Apartment,1262.0,Ville Parle West,600.0
9480,1,Apartment,355.0,Virar,37.53
9481,1,Apartment,355.0,Virar,37.53
9482,1,Apartment,355.0,Virar,37.53
9483,1,Apartment,355.0,Virar,37.53
9484,1,Apartment,355.0,Virar,37.53
9485,1,Apartment,355.0,Virar,37.53
9486,1,Apartment,355.0,Virar,37.53
9487,1,Apartment,355.0,Virar,37.53
9488,1,Apartment,358.0,Virar,29.9
9489,1,Apartment,550.0,Virar,105.0
9490,1,Apartment,315.0,Virar,35.98
9491,1,Apartment,315.0,Virar,35.98
9492,1,Apartment,315.0,Virar,35.98
9493,1,Apartment,315.0,Virar,35.98
9494,1,Apartment,415.0,Virar,33.0
9495,1,Apartment,396.0,Virar,35.99
9496,1,Apartment,396.0,Virar,35.99
9497,1,Apartment,352.0,Virar,34.99
9498,1,Apartment,352.0,Virar,34.99
9499,1,Apartment,398.0,Virar,36.69
9500,1,Apartment,398.0,Virar,36.69
9501,1,Studio Apartment,300.0,Virar,24.25
9508,1,Apartment,511.0,Virar,40.25
9509,1,Apartment,511.0,Virar,40.25
9512,1,Apartment,347.0,Virar,38.0
9513,1,Apartment,373.0,Virar,40.84
9514,1,Apartment,395.0,Virar,39.09
9515,1,Apartment,396.0,Virar,39.18
9516,1,Apartment,393.0,Virar,38.89
9517,1,Apartment,360.0,Virar,35.63
9518,1,Apartment,359.0,Virar,35.52
9519,1,Apartment,394.0,Virar,38.97
9520,1,Apartment,370.0,Virar,36.62
9521,1,Apartment,352.0,Virar,34.83
9522,1,Apartment,382.0,Virar,37.8
9523,1,Apartment,400.0,Virar,39.58
9524,1,Apartment,380.0,Virar,37.58
9525,1,Apartment,398.0,Virar,39.37
9526,1,Apartment,381.0,Virar,37.69
9527,1,Apartment,331.0,Virar,37.12
9528,1,Apartment,338.0,Virar,32.28
9529,1,Apartment,372.0,Virar,35.32
9532,1,Apartment,439.0,Virar,37.2
9533,1,Apartment,403.0,Virar,36.27
9534,1,Apartment,370.0,Virar,33.3
9535,1,Apartment,378.0,Virar,34.02
9536,1,Apartment,368.0,Virar,33.12
9537,1,Apartment,351.0,Virar,31.59
9538,1,Apartment,341.0,Virar,30.69
9539,1,Apartment,396.0,Virar,35.99
9540,1,Apartment,396.0,Virar,35.99
9541,1,Apartment,347.0,Virar,38.0
9542,1,Apartment,373.0,Virar,40.84
9545,1,Apartment,439.0,Virar,37.2
9546,1,Apartment,379.0,Virar,34.39
9547,1,Apartment,376.0,Virar,32.5
9548,1,Apartment,381.0,Virar,37.69
9549,1,Apartment,319.0,Virar,25.5
9552,1,Apartment,439.0,Virar,37.2
9553,1,Apartment,358.0,Virar,38.49
9554,1,Apartment,403.0,Virar,35.46
9555,1,Apartment,370.0,Virar,32.56
9556,1,Apartment,378.0,Virar,33.26
9557,1,Apartment,368.0,Virar,32.38
9558,1,Apartment,351.0,Virar,30.88
9559,1,Apartment,341.0,Virar,30.0
9560,1,Apartment,364.0,Virar,32.03
9563,1,Apartment,439.0,Virar,34.99
9564,1,Apartment,338.0,Virar,29.99
9565,1,Apartment,372.0,Virar,33.01
9566,2,Apartment,702.0,Virar,69.85
9567,2,Apartment,702.0,Virar,69.85
9568,1,Apartment,343.0,Virar,37.0
9569,1,Apartment,376.0,Virar,36.86
9570,1,Apartment,359.0,Virar,35.19
9571,1,Apartment,344.0,Virar,37.2
9572,1,Apartment,357.0,Virar,35.0
9573,1,Apartment,347.0,Virar,38.0
9574,1,Apartment,345.0,Virar,37.3
9575,1,Apartment,445.0,Virar,39.24
9576,1,Apartment,426.0,Virar,38.34
9577,1,Apartment,422.0,Virar,37.37
9578,1,Apartment,338.0,Virar,32.0
9579,1,Apartment,372.0,Virar,35.21
9580,1,Apartment,338.0,Virar,31.45
9581,1,Apartment,372.0,Virar,32.5
9582,1,Apartment,335.0,Virar,34.5
9583,1,Apartment,412.0,Virar,35.1
9584,1,Apartment,426.0,Virar,35.15
9585,1,Apartment,433.0,Virar,35.3
9586,3,Apartment,1330.0,Virar,249.0
9587,2,Apartment,752.0,Virar,149.0
9588,1,Apartment,396.0,Virar,35.99
9589,1,Apartment,396.0,Virar,35.99
9590,1,Apartment,352.0,Virar,34.99
9591,1,Apartment,352.0,Virar,34.99
9592,1,Apartment,398.0,Virar,36.69
9593,1,Apartment,398.0,Virar,36.69
9594,1,Apartment,347.0,Virar,38.0
9595,1,Apartment,373.0,Virar,40.84
9596,1,Apartment,379.0,Virar,31.98
9597,1,Apartment,392.0,Virar,33.06
9598,1,Apartment,415.0,Virar,45.0
9599,2,Apartment,644.0,Virar,64.6
9600,1,Apartment,331.0,Virar,33.5
9601,1,Apartment,455.0,Virar,37.46
9602,1,Apartment,521.0,Virar,44.99
9603,1,Apartment,425.0,Virar,41.0
9604,1,Apartment,436.0,Virar,39.0
9606,1,Apartment,458.0,Virar,40.0
9607,1,Apartment,368.0,Virar,28.99
9608,1,Apartment,405.0,Virar,36.45
9609,1,Apartment,331.0,Virar,32.12
9610,2,Apartment,644.0,Virar,64.6
9617,1,Apartment,396.0,Virar,35.99
9618,1,Apartment,352.0,Virar,34.99
9619,1,Apartment,398.0,Virar,36.69
9620,1,Apartment,396.0,Virar,35.99
9621,1,Apartment,396.0,Virar,35.99
9622,1,Apartment,352.0,Virar,34.99
9623,1,Apartment,398.0,Virar,36.69
9624,1,Apartment,396.0,Virar,35.99
9625,1,Apartment,396.0,Virar,35.99
9626,1,Apartment,352.0,Virar,34.99
9627,1,Apartment,352.0,Virar,34.99
9628,1,Apartment,398.0,Virar,36.69
9629,1,Apartment,398.0,Virar,36.69
9630,1,Apartment,398.0,Virar,36.69
9631,1,Apartment,398.0,Virar,36.69
9632,1,Apartment,396.0,Virar,35.99
9633,1,Apartment,396.0,Virar,35.99
9634,1,Apartment,352.0,Virar,34.99
9635,1,Apartment,352.0,Virar,34.99
9636,1,Apartment,398.0,Virar,36.69
9637,1,Apartment,398.0,Virar,36.69
9638,1,Apartment,345.0,Virar,37.3
9639,1,Apartment,345.0,Virar,37.3
9640,1,Apartment,345.0,Virar,37.3
9641,1,Apartment,345.0,Virar,37.3
9642,1,Apartment,343.0,Virar,37.0
